Entity ID,Plant ID,Sector,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Status,Latitude,Longitude
65303,66925,IPP Non-CHP,20,20,20,Batteries,12,2023, , ,OP,31.5551,-109.7013
65303,66925,IPP Non-CHP,20,20,20,Solar Photovoltaic,12,2023, , ,OP,31.5551,-109.7013
65838,66926,IPP Non-CHP,10,10,10,Batteries,12,2023, , ,OP,26.230501,-97.91256
65839,66927,IPP Non-CHP,10,10,10,Batteries,12,2023, , ,OP,26.189433,-98.32293
65844,66928,IPP Non-CHP,10,10,10,Batteries,12,2023, , ,OP,26.232466,-97.82317
65843,66929,IPP Non-CHP,10,10,10,Batteries,12,2023, , ,OP,26.230677,-98.11404
65842,66930,IPP Non-CHP,10,10,10,Batteries,11,2023, , ,OP,28.987572,-95.96984
65841,66931,IPP Non-CHP,10,10,10,Batteries,12,2023, , ,OP,26.296101,-98.0096
65840,66932,IPP Non-CHP,10,10,10,Batteries,12,2023, , ,OP,26.074676,-97.52318
65847,66933,IPP Non-CHP,10,10,10,Batteries,12,2023, , ,OP,26.179999,-97.72561
65845,66934,IPP Non-CHP,10,10,10,Batteries,12,2023, , ,OP,26.408729,-98.93743
65846,66935,IPP Non-CHP,10,10,10,Batteries,12,2023, , ,OP,26.390951,-98.82039
62915,66936,IPP Non-CHP,1.9,1.9,1.9,Solar Photovoltaic,9,2023, , ,OP,32.138772,-81.69404
65769,66940,IPP Non-CHP,5,5,5,Solar Photovoltaic,12,2020, , ,OP,42.069077,-76.35324
65852,66941,IPP Non-CHP,250,250,250,Solar Photovoltaic,9,2024, , ,OP,31.029028,-96.93478
65853,66942,IPP Non-CHP,55,55,55,Solar Photovoltaic,12,2023, , ,OP,42.047765,-121.4921
65854,66943,IPP Non-CHP,17.1,17.1,17.1,Solar Photovoltaic,11,2023, , ,OP,40.61655,-80.45815
65855,66944,IPP Non-CHP,17.1,17.1,17.1,Solar Photovoltaic,11,2023, , ,OP,40.61575,-80.471
65858,66945,IPP Non-CHP,4,4,4,Solar Photovoltaic,11,2023, , ,OP,40.51313,-107.5018
61950,66946,IPP Non-CHP,45,45,45,Batteries,7,2024, , ,OP,35.032461,-117.3567
64904,66947,IPP Non-CHP,4.9,4.9,4.9,Solar Photovoltaic,12,2024, , ,OP,42.964,-74.1444
65552,66949,IPP Non-CHP,40,40,40,Batteries,9,2024, , ,OP,35.0477,-118.2628
65552,66950,IPP Non-CHP,59,59,59,Batteries,9,2024, , ,OP,35.0477,-118.2628
65859,66951,IPP Non-CHP,200,200,200,Solar Photovoltaic,12,2024, , ,OP,36.60369,-120.3757
65859,66951,IPP Non-CHP,150,150,150,Batteries,12,2024, , ,OP,36.60369,-120.3757
65857,66952,IPP Non-CHP,38.7,38.7,38.7,Onshore Wind Turbine,9,2024, , ,OP,41.121034,-94.60513
65865,66954,IPP Non-CHP,150,150,150,Solar Photovoltaic,10,2023, , ,OP,30.668754,-94.78347
65863,66955,IPP Non-CHP,110,110,110,Solar Photovoltaic,7,2024, , ,OP,44.612621,-69.45182
65864,66956,IPP Non-CHP,4.9,4.9,4.9,Solar Photovoltaic,10,2023, , ,OP,44.782085,-69.36242
65785,66961,IPP Non-CHP,3,3,3,Solar Photovoltaic,9,2024, , ,OP,46.000113,-68.45582
65677,66963,IPP Non-CHP,3,3,3,Solar Photovoltaic,10,2023, , ,OP,40.525967,-74.55914
65677,66964,IPP Non-CHP,3.8,3.8,3.8,Solar Photovoltaic,10,2023, , ,OP,40.480841,-74.49472
65677,66965,IPP Non-CHP,1.2,1.2,1.2,Solar Photovoltaic,10,2023, , ,OP,40.90192,-74.09369
65861,66966,IPP Non-CHP,2.1,2.1,2.1,Batteries,5,2021, , ,OP,42.479555,-71.45808
65861,66967,IPP Non-CHP,4.8,4.8,4.8,Batteries,5,2019, , ,OP,40.652455,-73.87046
65173,66969,IPP Non-CHP,1,1,1,Solar Photovoltaic,12,2023, , ,OP,44.232019,-93.95941
65173,66970,IPP Non-CHP,1,1,1,Solar Photovoltaic,12,2023, , ,OP,44.09963,-94.05358
65173,66971,IPP Non-CHP,1,1,1,Solar Photovoltaic,12,2023, , ,OP,44.983891,-95.71669
65173,66972,IPP Non-CHP,1,1,1,Solar Photovoltaic,5,2024, , ,OP,46.9773,-96.479
65173,66973,IPP Non-CHP,1,1,1,Solar Photovoltaic,8,2024, , ,OP,45.394755,-94.74221
65173,66974,IPP Non-CHP,1,1,1,Solar Photovoltaic,12,2023, , ,OP,44.731944,-94.60547
65173,66975,IPP Non-CHP,1,1,1,Solar Photovoltaic,12,2023, , ,OP,44.734278,-94.62442
65872,66977,IPP Non-CHP,0.9,0.9,0.9,Solar Photovoltaic,12,2023, , ,OP,44.943279,-92.85742
62915,66980,IPP Non-CHP,2.6,2.6,2.6,Solar Photovoltaic,12,2023, , ,OP,34.25745,-84.83149
60025,66983,IPP Non-CHP,13.5,13.5,13.5,Solar Photovoltaic,2,2017, , ,OP,36.274825,-115.9724
60025,66985,IPP Non-CHP,2,2,2,Solar Photovoltaic,11,2023, , ,OP,45.476919,-92.36803
65892,66986,IPP Non-CHP,2,2,2,Solar Photovoltaic,5,2022, , ,OP,35.388245,-78.54028
60025,66987,IPP Non-CHP,1.5,1.5,1.5,Solar Photovoltaic,11,2023, , ,OP,43.471699,-91.14056
65893,66988,IPP Non-CHP,2,2,2,Solar Photovoltaic,5,2022, , ,OP,35.416437,-77.91875
65894,66989,IPP Non-CHP,2,2,2,Solar Photovoltaic,4,2023, , ,OP,34.301189,-78.70961
65875,66990,IPP Non-CHP,150,150,150,Solar Photovoltaic,9,2024, , ,OP,32.989939,-82.71381
65849,66991,IPP CHP,1.8,1.8,1.8,Landfill Gas,12,2009, , ,OP,32.40147,-83.56124
65849,66992,IPP CHP,1.3,1.3,1.3,Petroleum Liquids,2,2020, , ,OP,28.79346,-97.01223
60025,66993,IPP Non-CHP,1.5,1.5,1.5,Solar Photovoltaic,2,2024, , ,OP,45.046634,-91.97559
60025,66994,IPP Non-CHP,1.5,1.5,1.5,Solar Photovoltaic,2,2024, , ,OP,44.971013,-91.80448
60025,66995,IPP Non-CHP,2,2,2,Solar Photovoltaic,2,2024, , ,OP,44.895133,-90.44196
65891,66996,IPP Non-CHP,5,4.9,3.6,Solar Photovoltaic,9,2023, , ,OP,37.957975,-76.81883
65867,66997,IPP Non-CHP,2.2,2.1,1.2,Solar Photovoltaic,12,2022, , ,OP,36.85345,-79.46991
5248,66999,Electric Utility,20,20,20,Solar Photovoltaic,8,2023, , ,OP,36.89,-76.71
65913,67000,Commercial Non-CHP,2.5,2.5,1.8,Solar Photovoltaic,10,2023, , ,OP,35.049,-119.1812
65912,67001,IPP Non-CHP,2,2,2,Solar Photovoltaic,10,2023, , ,OP,35.2581,-119.1492
65929,67002,IPP Non-CHP,200,200,200,Onshore Wind Turbine,12,2023, , ,OP,44.377333,-99.6601
65928,67003,IPP Non-CHP,300,300,300,Solar Photovoltaic,10,2024, , ,OP,35.189061,-106.8605
65932,67006,IPP Non-CHP,306,306,306,Solar Photovoltaic,10,2024, , ,OP,31.10409,-102.6063
65934,67008,IPP Non-CHP,149,149,149,Solar Photovoltaic,10,2024, , ,OP,42.281313,-84.75561
65935,67009,IPP Non-CHP,1,1,1,Solar Photovoltaic,8,2024, , ,OP,44.535906,-94.91133
60281,67011,IPP Non-CHP,4.5,4.5,4.5,Solar Photovoltaic,11,2024, , ,OP,44.199291,-70.068
61227,67012,IPP Non-CHP,4.9,4.9,4.9,Solar Photovoltaic,11,2024, , ,OP,44.694066,-69.787
61227,67013,IPP Non-CHP,4.9,4.9,4.9,Solar Photovoltaic,11,2024, , ,OP,44.288243,-70.1139
60281,67014,IPP Non-CHP,4.9,4.9,4.9,Solar Photovoltaic,12,2024, , ,OP,43.89244,-70.317
60281,67015,IPP Non-CHP,4,4,4,Solar Photovoltaic,9,2024, , ,OP,44.975721,-69.0904
60281,67016,IPP Non-CHP,4.9,4.9,4.9,Solar Photovoltaic,9,2024, , ,OP,45.243615,-68.6206
60281,67017,IPP Non-CHP,4.9,4.9,4.9,Solar Photovoltaic,11,2024, , ,OP,44.875771,-68.851
62759,67018,IPP Non-CHP,128,128,128,Solar Photovoltaic,6,2024, , ,OP,44.07,-102.84
62759,67019,IPP Non-CHP,150,150,150,Solar Photovoltaic,9,2024, , ,OP,31.45,-96.86
62759,67019,IPP Non-CHP,100,100,100,Batteries,9,2024, , ,OP,31.45,-96.86
65937,67021,IPP Non-CHP,80,80,80,Solar Photovoltaic,5,2024, , ,OP,32.197779,-84.06931
65914,67023,IPP Non-CHP,71.4,71.4, ,Solar Photovoltaic,12,2023, , ,OP,31.78,-97.51
65915,67024,IPP Non-CHP,49.6,49.6,49.6,Solar Photovoltaic,11,2023, , ,OP,31.8932,-96.8751
22500,67025,Electric Utility,4.9,4.9,4.9,Solar Photovoltaic,12,2024, , ,OP,38.521483,-94.93821
65948,67026,IPP Non-CHP,105.7,105.7,105.7,Onshore Wind Turbine,12,2023, , ,OP,41.054692,-104.9954
55858,67027,IPP Non-CHP,0.8,0.8,0.8,Landfill Gas,9,2014, , ,OP,41.06571,-83.40949
55858,67027,IPP Non-CHP,0.8,0.8,0.8,Landfill Gas,9,2014, , ,OP,41.06571,-83.40949
55858,67027,IPP Non-CHP,0.8,0.8,0.8,Landfill Gas,9,2014, , ,OP,41.06571,-83.40949
55858,67027,IPP Non-CHP,0.8,0.8,0.8,Landfill Gas,9,2014, , ,OP,41.06571,-83.40949
65951,67028,IPP Non-CHP,3.2,2.6,2.1,Solar Photovoltaic,6,2024, , ,OP,38.745097,-78.67523
65952,67029,IPP Non-CHP,5,5,5,Solar Photovoltaic,11,2024, , ,OP,34.780905,-79.56957
65949,67030,Industrial Non-CHP,1,0.9,0.4,Solar Photovoltaic,2,2009, , ,OP,36.47229,-119.3467
65955,67031,IPP Non-CHP,2.2,2.2,2.2,Solar Photovoltaic,8,2024, , ,OP,44.432,-75.21
65956,67032,IPP Non-CHP,3.6,3.6,3.6,Solar Photovoltaic,6,2024, , ,OP,44.665,-69.986
65958,67034,IPP Non-CHP,4.7,4.7,4.7,Solar Photovoltaic,8,2024, , ,OP,42.156051,-79.60161
13683,67036,Electric Utility,2.5,2.5,2.5,Batteries,12,2024, , ,OP,35.84423,-77.61267
13683,67037,Electric Utility,2.5,2.5,2.5,Batteries,12,2024, , ,OP,36.24805,-77.85024
13683,67040,Electric Utility,10,10,10,Batteries,12,2024, , ,OP,34.917699,-77.63126
13683,67041,Electric Utility,15,15,15,Batteries,12,2024, , ,OP,34.996432,-79.10712
13683,67042,Electric Utility,10,10,10,Batteries,12,2024, , ,OP,34.898072,-78.89897
13683,67043,Electric Utility,5,5,5,Batteries,12,2024, , ,OP,36.413913,-80.41
13683,67044,Electric Utility,5,5,5,Batteries,12,2024, , ,OP,35.15122,-76.99299
65960,67045,IPP Non-CHP,5,5,5,Solar Photovoltaic,7,2024, , ,OP,42.9002,-77.7295
65875,67047,IPP Non-CHP,200,200,200,Solar Photovoltaic,11,2024, , ,OP,30.854893,-84.44543
62915,67048,IPP Non-CHP,2.3,2.3,2.3,Solar Photovoltaic,11,2023, , ,OP,32.856937,-83.55016
6455,67049,Electric Utility,74.9,74.9,74.9,Solar Photovoltaic,8,2024, , ,OP,29.812218,-82.67597
65869,67050,IPP Non-CHP,1.5,1.5,1.5,Solar Photovoltaic,1,2022, , ,OP,40.662,-74.167
64994,67051,IPP Non-CHP,10,10,10,Solar Photovoltaic,3,2024, , ,OP,33.730956,-79.82786
64994,67052,IPP Non-CHP,2,2,2,Solar Photovoltaic,3,2024, , ,OP,34.039056,-79.91666
64994,67053,IPP Non-CHP,3,3,3,Solar Photovoltaic,3,2024, , ,OP,35.384636,-77.61161
60025,67054,IPP Non-CHP,2,2,2,Solar Photovoltaic,2,2024, , ,OP,44.625156,-92.57574
60025,67055,IPP Non-CHP,1.4,1.4,1.4,Solar Photovoltaic,3,2024, , ,OP,45.447992,-90.32841
60025,67056,IPP Non-CHP,5,5,5,Solar Photovoltaic,8,2024, , ,OP,43.779832,-88.34653
60025,67057,IPP Non-CHP,1.5,1.5,1.5,Solar Photovoltaic,2,2024, , ,OP,44.950456,-90.9643
64994,67060,IPP Non-CHP,7,7,7,Solar Photovoltaic,8,2023, , ,OP,39.81968,-86.45848
60531,67061,IPP Non-CHP,5,5,5,Solar Photovoltaic,8,2023, , ,OP,46.773222,-67.85083
65869,67062,IPP Non-CHP,1,1,1,Solar Photovoltaic,12,2021, , ,OP,40.302,-74.496
65869,67063,IPP Non-CHP,1.4,1.4,1.4,Solar Photovoltaic,11,2022, , ,OP,40.691644,-74.19649
65869,67064,IPP Non-CHP,3,3,3,Solar Photovoltaic,8,2020, , ,OP,40.734,-74.087
65869,67065,IPP Non-CHP,2,2,2,Solar Photovoltaic,7,2022, , ,OP,40.739381,-74.13811
65869,67066,IPP Non-CHP,1.4,1.4,1.4,Solar Photovoltaic,11,2022, , ,OP,40.53,-74.402
65869,67067,IPP Non-CHP,2.5,2.5,2.5,Solar Photovoltaic,4,2022, , ,OP,40.53,-74.387
65869,67068,IPP Non-CHP,1.4,1.4,1.4,Solar Photovoltaic,12,2022, , ,OP,40.565,-74.218
65869,67069,IPP Non-CHP,2.4,2.4,2.4,Solar Photovoltaic,7,2024, , ,OP,37.739193,-121.5369
65869,67070,IPP Non-CHP,1.5,1.5,1.5,Solar Photovoltaic,5,2022, , ,OP,40.397,-74.45
65970,67071,IPP Non-CHP,50,50,50,Solar Photovoltaic,11,2024, , ,OP,30.781803,-90.21736
65954,67072,IPP Non-CHP,2.5,2.4,1.2,Solar Photovoltaic,8,2024, , ,OP,37.906257,-79.40387
65949,67073,Industrial Non-CHP,1.2,1.1,0.7,Solar Photovoltaic,10,2023, , ,OP,35.972788,-119.3943
65953,67074,IPP Non-CHP,4.5,4.3,2.9,Solar Photovoltaic,6,2024, , ,OP,38.795634,-75.60607
65980,67077,IPP Non-CHP,4.4,4.4,4.4,Solar Photovoltaic,11,2023, , ,OP,33.695594,-101.9707
65993,67079,IPP Non-CHP,2,2,2,Solar Photovoltaic,12,2023, , ,OP,36.523317,-87.31664
65994,67080,IPP Non-CHP,4.8,4.8,4.8,Solar Photovoltaic,12,2023, , ,OP,36.52119,-87.31507
65995,67081,IPP Non-CHP,4.8,4.8,4.8,Solar Photovoltaic,12,2023, , ,OP,34.860802,-89.66623
65996,67082,IPP Non-CHP,2.5,2.5,2.5,Solar Photovoltaic,12,2023, , ,OP,36.713497,-86.54697
65984,67083,IPP Non-CHP,174,174,174,Batteries,10,2024, , ,OP,29.281605,-95.29553
65988,67084,IPP Non-CHP,2,2,2,Solar Photovoltaic,7,2022, , ,OP,41.060477,-83.55444
65990,67086,IPP Non-CHP,1.8,1.8,1.8,Solar Photovoltaic,11,2022, , ,OP,40.15,-74.05
65991,67087,IPP Non-CHP,2.5,2.5,2.5,Solar Photovoltaic,11,2022, , ,OP,40.55,-74.25
9417,67089,Electric Utility,4.5,4.5,4.5,Solar Photovoltaic,2,2024, , ,OP,41.956215,-91.69363
65968,67091,IPP Non-CHP,53,53,53,Batteries,5,2024, , ,OP,36.075505,-115.7913
65968,67091,IPP Non-CHP,60,60,60,Solar Photovoltaic,5,2024, , ,OP,36.075505,-115.7913
65968,67091,IPP Non-CHP,32,32,32,Batteries,5,2024, , ,OP,36.075505,-115.7913
65968,67091,IPP Non-CHP,65,65,65,Solar Photovoltaic,7,2024, , ,OP,36.075505,-115.7913
65965,67092,IPP Non-CHP,15,15,15,Batteries,6,2024, , ,OP,37.374065,-121.1352
65965,67092,IPP Non-CHP,20,20,20,Solar Photovoltaic,6,2024, , ,OP,37.374065,-121.1352
65552,67093,IPP Non-CHP,77,70.6,70.6,Batteries,8,2020, , ,OP,35.044166,-118.2756
9417,67096,Electric Utility,1,1,1,Solar Photovoltaic,5,2024, , ,OP,42.063182,-93.85664
9417,67097,Electric Utility,2.3,2.3,2.3,Solar Photovoltaic,7,2024, , ,OP,41.035595,-93.33099
9417,67098,Electric Utility,1.4,1.4,1.4,Solar Photovoltaic,5,2024, , ,OP,41.979194,-93.65625
9417,67099,Electric Utility,1,1,1,Solar Photovoltaic,7,2024, , ,OP,41.843474,-94.12034
65880,67100,IPP Non-CHP,5,5,5,Solar Photovoltaic,10,2023, , ,OP,43.044306,-85.39025
65881,67101,IPP Non-CHP,10,10,10,Solar Photovoltaic,10,2023, , ,OP,44.636472,-84.17142
65882,67102,IPP Non-CHP,20,20,20,Solar Photovoltaic,10,2023, , ,OP,42.299566,-84.75698
65883,67103,IPP Non-CHP,20,20,20,Solar Photovoltaic,10,2023, , ,OP,43.988483,-84.52226
66001,67104,IPP Non-CHP,98.1,98.1,98.1,Solar Photovoltaic,11,2024, , ,OP,32.79754,-91.78413
66003,67106,IPP Non-CHP,2,2,2,Solar Photovoltaic,11,2024, , ,OP,41.520824,-87.57228
66003,67107,IPP Non-CHP,2,2,2,Solar Photovoltaic,11,2024, , ,OP,41.383165,-87.7751
66003,67108,IPP Non-CHP,2,2,2,Solar Photovoltaic,11,2024, , ,OP,38.729,-90.135
65999,67110,IPP Non-CHP,4.6,4.6,4.6,Solar Photovoltaic,9,2023, , ,OP,44.856462,-68.81839
66000,67111,IPP Non-CHP,4.6,4.6,4.6,Solar Photovoltaic,11,2023, , ,OP,45.258078,-68.66646
66003,67113,IPP Non-CHP,4.8,4.8,4.8,Solar Photovoltaic,11,2024, , ,OP,43.470642,-76.47192
66003,67114,IPP Non-CHP,2,2,2,Solar Photovoltaic,11,2024, , ,OP,41.496,-87.56
66003,67115,IPP Non-CHP,2,2,2,Solar Photovoltaic,11,2024, , ,OP,41.526376,-87.60076
66006,67116,IPP Non-CHP,10,10,10,Solar Photovoltaic,12,2022, , ,OP,41.606,-71.647
66006,67116,IPP Non-CHP,10,10,10,Solar Photovoltaic,12,2022, , ,OP,41.606,-71.647
66005,67117,IPP Non-CHP,8.4,8.4,8.4,Solar Photovoltaic,12,2023, , ,OP,41.613,-71.156
66005,67117,IPP Non-CHP,3.4,3.4,3.4,Solar Photovoltaic,12,2023, , ,OP,41.613,-71.156
60268,67121,Commercial Non-CHP,3,3,2.3,Solar Photovoltaic,12,2023, , ,OP,40.679815,-74.16546
14127,67122,Electric Utility,1,1,1,Batteries,3,2023, , ,OP,40.871407,-96.17904
66024,67127,IPP Non-CHP,250,250,250,Solar Photovoltaic,9,2024, , ,OP,32.294555,-82.41625
66008,67130,IPP Non-CHP,4.8,4.8,4.8,Solar Photovoltaic,7,2024, , ,OP,34.340856,-89.91117
66009,67131,IPP Non-CHP,3.5,3.5,3.5,Solar Photovoltaic,9,2024, , ,OP,34.302365,-89.98784
66010,67132,IPP Non-CHP,4.8,4.8,4.8,Solar Photovoltaic,7,2024, , ,OP,34.304153,-89.98632
64904,67137,IPP Non-CHP,150,150,150,Solar Photovoltaic,12,2023, , ,OP,39.9016,-77.8682
65677,67138,IPP Non-CHP,5,5,5,Solar Photovoltaic,2,2024, , ,OP,37.6529,-76.3888
65677,67139,IPP Non-CHP,4,4,4,Solar Photovoltaic,2,2024, , ,OP,37.2259,-78.6877
9417,67140,Electric Utility,50,50,50,Solar Photovoltaic,3,2024, , ,OP,42.104396,-91.78258
66015,67142,IPP Non-CHP,1,1,1,Solar Photovoltaic,10,2022, , ,OP,41.57196,-71.28976
66015,67143,IPP Non-CHP,10,10,10,Solar Photovoltaic,10,2022, , ,OP,41.57196,-71.28976
66016,67144,IPP Non-CHP,4.4,4.4,4.4,Solar Photovoltaic,2,2024, , ,OP,43.288,-77.865
58871,67145,IPP Non-CHP,8.2,8.2,8.2,Solar Photovoltaic,4,2022, , ,OP,39.563,-77.183
58871,67146,IPP Non-CHP,4.5,4.5,4.5,Solar Photovoltaic,12,2019, , ,OP,42.258,-71.476
17650,67147,IPP Non-CHP,150,150,150,Solar Photovoltaic,4,2024, , ,OP,41.027211,-104.776
58871,67149,IPP Non-CHP,1.5,1.5,1.5,Solar Photovoltaic,9,2021, , ,OP,41.611,-70.597
58871,67150,IPP Non-CHP,4,4,4,Solar Photovoltaic,2,2020, , ,OP,42.087,-71.853
58871,67151,IPP Non-CHP,2.5,2.5,2.5,Solar Photovoltaic,3,2020, , ,OP,42.225,-72.017
60025,67154,IPP Non-CHP,2.6,2.6,2.6,Solar Photovoltaic,11,2024, , ,OP,46.516899,-67.8833
60025,67155,IPP Non-CHP,5,5,5,Solar Photovoltaic,12,2024, , ,OP,45.650357,-68.70798
65969,67158,IPP Non-CHP,1.3,1.3,1.3,Solar Photovoltaic,2,2024, , ,OP,35.39048,-85.38391
65874,67159,IPP Non-CHP,109.9,100,100,Solar Photovoltaic,9,2024, , ,OP,29.95888,-94.85048
712,67160,Electric Utility,1.5,1.5,1.5,Onshore Wind Turbine,2,2004, , ,OP,37.21444,-102.3933
66043,67161,IPP Non-CHP,120,120,120,Solar Photovoltaic,12,2023, , ,OP,36.526492,-77.77404
66033,67162,IPP Non-CHP,2,2,2,Batteries,8,2024, , ,OP,42.61566,-71.57778
66034,67163,IPP Non-CHP,11,11,11,Solar Photovoltaic,9,2022, , ,OP,41.343,-85.092
66038,67164,IPP Non-CHP,3.5,3.5,3.5,Solar Photovoltaic,9,2024, , ,OP,36.71168,-86.54856
62759,67167,IPP Non-CHP,50,50,50,Solar Photovoltaic,12,2024, , ,OP,43.562,-92.683
62759,67168,IPP Non-CHP,45,45,45,Solar Photovoltaic,12,2024, , ,OP,43.552,-92.357
66050,67170,IPP Non-CHP,2.4,2.4,2.4,Batteries,5,2024, , ,OP,32.566208,-116.9335
66050,67170,IPP Non-CHP,4.6,4.6,3.9,Solar Photovoltaic,5,2024, , ,OP,32.566208,-116.9335
66049,67171,IPP Non-CHP,83,83,83,Solar Photovoltaic,4,2024, , ,OP,36.875897,-78.74187
66055,67172,IPP Non-CHP,17,17,17,Solar Photovoltaic,7,2023, , ,OP,36.323266,-77.01007
66057,67175,IPP Non-CHP,300,300,300,Batteries,12,2023, , ,OP,31.36,-103.33
64904,67176,IPP Non-CHP,216,216,216,Onshore Wind Turbine,4,2024, , ,OP,34.6821,-110.803
66056,67178,Electric Utility,15,15,15,Batteries,9,2023, , ,OP,34.99333,-114.5484
66056,67178,Electric Utility,17.6,17.6,17.6,Solar Photovoltaic,9,2023, , ,OP,34.99333,-114.5484
62856,67179,IPP Non-CHP,2.4,2.4,2.4,Solar Photovoltaic,12,2023, , ,OP,36.987452,-121.9224
60025,67180,IPP Non-CHP,2.5,2.5,2.5,Solar Photovoltaic,4,2024, , ,OP,39.193672,-77.11872
66060,67181,IPP Non-CHP,4,4,4,Solar Photovoltaic,1,2021, , ,OP,42.053168,-76.32049
66063,67182,IPP Non-CHP,74.5,74.5,74.5,Solar Photovoltaic,11,2024, , ,OP,29.603731,-81.52725
66067,67185,IPP Non-CHP,2,2,2,Batteries,8,2024, , ,OP,42.609132,-71.53915
66068,67186,IPP Non-CHP,5,5,5,Batteries,8,2024, , ,OP,42.338797,-71.83864
66069,67187,IPP Non-CHP,3,3,3,Batteries,11,2024, , ,OP,42.291264,-71.94546
14446,67188,Electric Utility,1.5,1.5,1.5,Solar Photovoltaic,11,2021, , ,OP,36.025675,-90.48805
66071,67190,IPP Non-CHP,100,100,100,Solar Photovoltaic,5,2024, , ,OP,42.2042,-114.6099
66037,67192,IPP Non-CHP,2,2,2,Solar Photovoltaic,12,2023, , ,OP,36.12323,-83.28383
66072,67193,IPP Non-CHP,124.3,124.3,124.3,Onshore Wind Turbine,12,2024, , ,OP,43.146077,-106.3473
66074,67194,IPP Non-CHP,5,5,5,Solar Photovoltaic,12,2023, , ,OP,43.965641,-69.51811
11479,67196,Electric Utility,6,6,6,Solar Photovoltaic,2,2024, , ,OP,42.987731,-89.378
60025,67198,IPP Non-CHP,2,2,2,Solar Photovoltaic,11,2024, , ,OP,42.461344,-88.27943
60025,67199,IPP Non-CHP,2,2,2,Solar Photovoltaic,11,2024, , ,OP,44.273299,-85.20803
60025,67200,IPP Non-CHP,2,2,2,Solar Photovoltaic,11,2024, , ,OP,44.289589,-85.21448
60025,67201,IPP Non-CHP,9.8,9.8,9.8,Solar Photovoltaic,10,2024, , ,OP,39.84666,-104.6643
65749,67202,IPP Non-CHP,4,4,4,Solar Photovoltaic,9,2021, , ,OP,42.927,-77.738
66088,67205,IPP Non-CHP,74.5,74.5,74.5,Solar Photovoltaic,11,2024, , ,OP,30.656542,-84.72439
66089,67206,IPP Non-CHP,74.5,74.5,74.5,Solar Photovoltaic,11,2024, , ,OP,29.882422,-82.73425
66090,67207,IPP Non-CHP,74.5,74.5,74.5,Solar Photovoltaic,11,2024, , ,OP,29.618349,-82.67018
66091,67208,IPP Non-CHP,74.5,74.5,74.5,Solar Photovoltaic,12,2024, , ,OP,28.16701,-81.08417
66092,67209,IPP Non-CHP,74.5,74.5,74.5,Solar Photovoltaic,12,2024, , ,OP,28.282565,-81.08145
66093,67210,IPP Non-CHP,1,1,1,Solar Photovoltaic,6,2018, , ,OP,42.175439,-71.99714
66096,67212,IPP Non-CHP,5,5,5,Solar Photovoltaic,9,2021, , ,OP,43.17,-77.941
66097,67213,IPP Non-CHP,4.5,4.5,4.5,Solar Photovoltaic,12,2021, , ,OP,43.33,-77.965
66099,67214,IPP Non-CHP,19.8,19.8,19.8,Solar Photovoltaic,3,2024, , ,OP,39.598,-78.951
733,67225,Electric Utility,4.9,4.9,4.9,Solar Photovoltaic,10,2023, , ,OP,37.553598,-79.0173
65752,67227,IPP Non-CHP,3,3,3,Solar Photovoltaic,8,2023, , ,OP,43.281,-78.37
66106,67228,IPP Non-CHP,5,5,5,Solar Photovoltaic,12,2023, , ,OP,42.904125,-78.71426
61677,67235,IPP Non-CHP,5,4.9,3.5,Solar Photovoltaic,5,2023, , ,OP,37.8893,-78.323
66110,67236,IPP Non-CHP,200,200,200,Batteries,6,2024, , ,OP,26.45,-98.48
66111,67237,IPP Non-CHP,207.9,200,200,Batteries,6,2024, , ,OP,29.620088,-98.33448
66117,67238,Industrial Non-CHP,3.1,3.1,2.3,Solar Photovoltaic,12,2023, , ,OP,41.730687,-112.1796
57170,67239,IPP Non-CHP,577,577,577,Solar Photovoltaic,12,2023, , ,OP,39.777493,-83.36707
65043,67240,IPP Non-CHP,3,3,3,Solar Photovoltaic,10,2023, , ,OP,30.812481,-83.2604
65043,67241,IPP Non-CHP,1,1,1,Batteries,12,2023, , ,OP,42.464,-73.184
65043,67241,IPP Non-CHP,0.5,0.5,0.5,Solar Photovoltaic,12,2023, , ,OP,42.464,-73.184
65043,67242,IPP Non-CHP,3,3,3,Batteries,9,2023, , ,OP,42.021,-71.342
65043,67242,IPP Non-CHP,4.1,4.1,4.1,Solar Photovoltaic,9,2023, , ,OP,42.021,-71.342
65043,67243,IPP Non-CHP,1,1,1,Solar Photovoltaic,1,2023, , ,OP,39.989,-74.173
65043,67244,IPP Non-CHP,1,1,1,Solar Photovoltaic,12,2022, , ,OP,40.39,-84.398
65043,67245,IPP Non-CHP,3,3,3,Solar Photovoltaic,10,2023, , ,OP,31.493821,-83.49665
65043,67246,IPP Non-CHP,1.9,1.9,1.9,Solar Photovoltaic,10,2023, , ,OP,31.457562,-83.55885
66119,67247,IPP Non-CHP,30,30,30,Onshore Wind Turbine,6,2024, , ,OP,33.9461,-116.6769
66142,67261,IPP Non-CHP,80,80,80,Solar Photovoltaic,12,2024, , ,OP,46.52923,-120.2395
66128,67266,IPP Non-CHP,3.9,3.9,3.9,Solar Photovoltaic,6,2021, , ,OP,42.50289,-71.6913
